MVID,MVNAME,OBO,OPG_DATE,TOTAL_0_UNAIDED AWARENESS,MU25_0_UNAIDED AWARENESS,MO25_0_UNAIDED AWARENESS,FU25_0_UNAIDED AWARENESS,FO25_0_UNAIDED AWARENESS,CAUC_0_UNAIDED AWARENESS,AF-AM_0_UNAIDED AWARENESS,LATINO_0_UNAIDED AWARENESS,ASN_OTHER_0_UNAIDED AWARENESS,TOTAL_0_TOTAL AWARENESS,MU25_0_TOTAL AWARENESS,MO25_0_TOTAL AWARENESS,FU25_0_TOTAL AWARENESS,FO25_0_TOTAL AWARENESS,CAUC_0_TOTAL AWARENESS,AF-AM_0_TOTAL AWARENESS,LATINO_0_TOTAL AWARENESS,ASN_OTHER_0_TOTAL AWARENESS,TOTAL_0_DEFINITE INTERST,MU25_0_DEFINITE INTERST,MO25_0_DEFINITE INTERST,FU25_0_DEFINITE INTERST,FO25_0_DEFINITE INTERST,CAUC_0_DEFINITE INTERST,AF-AM_0_DEFINITE INTERST,LATINO_0_DEFINITE INTERST,ASN_OTHER_0_DEFINITE INTERST,TOTAL_0_FIRST CHOICE,MU25_0_FIRST CHOICE,MO25_0_FIRST CHOICE,FU25_0_FIRST CHOICE,FO25_0_FIRST CHOICE,CAUC_0_FIRST CHOICE,AF-AM_0_FIRST CHOICE,ASN_OTHER_0_FIRST CHOICE,LATINO_0_FIRST CHOICE,TOTAL_0_FC_OP_REL,MU25_0_FC_OP_REL,MO25_0_FC_OP_REL,FU25_0_FC_OP_REL,FO25_0_FC_OP_REL,CAUC_0_FC_OP_REL,AF-AM_0_FC_OP_REL,LATINO_0_FC_OP_REL,ASN_OTHER_0_FC_OP_REL,TOTAL_0_UNAID INTENT,MU25_0_UNAID INTENT,MO25_0_UNAID INTENT,FU25_0_UNAID INTENT,FO25_0_UNAID INTENT,CAUC_0_UNAID INTENT,AF-AM_0_UNAID INTENT,LATINO_0_UNAID INTENT,ASN_OTHER_0_UNAID INTENT,CRITICSCORE,SCRNS,RATING_G,RATING_PG,RATING_PG-13,RATING_R,GENRE_ACTION ADVENTURE,GENRE_ACTION COMEDY,GENRE_ACTION DRAMA,GENRE_FAMILY,GENRE_HORROR,GENRE_HUMN INTST CMDY,GENRE_HUMN INTST DRMA,GENRE_ROMANTIC COMEDY,GENRE_ROMANTIC DRAMA,GENRE_SUSPNS/THRILLER,GENRE_ZANY COMEDY,GENRE_2_HIGH,GENRE_2_LOW,CAST_ANI CAST,CAST_KNOWN CAST,CAST_STAR CAST,CAST_UNKNOWN CAST,SEQUEL_NON-SEQUEL,SEQUEL_SEQUEL,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,MONTH_10,MONTH_11,MONTH_12,STUDIO_GROUP_BIG,STUDIO_GROUP_SMALL,HowMany_LastWeek,HowMany_ThisWeek,HowMany_NextWeek,LastWeek_Big,LastWeek_Small
68042,"Hitman's Bodyguard, The",21384504,8/18/2017,13,10,13,10,16,13,14,10,17,74,72,83,61,72,74,83,67,77,44,43,44,44,46,40,52,46,55,11,14,13,6,10,11,11,16,11,15,17,17,8,14,14,15,14,22,4,2,4,1,6,4,6,2,6,39,3377,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,2,0,2
68163,Before I Fall,4690214,3/3/2017,8,6,5,12,7,8,6,7,10,47,41,39,61,48,47,49,45,45,29,25,26,35,27,27,29,33,35,1,1,1,3,1,1,1,4,3,4,2,2,9,3,3,2,8,7,0,0,0,1,1,0,0,0,2,67,2346,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,2
68292,Diary of a Wimpy Kid: The Long Haul,7126084,5/19/2017,9,11,5,14,12,10,10,8,5,76,76,69,82,80,75,78,82,63,26,34,21,34,21,25,31,23,31,3,6,2,7,2,3,3,3,3,6,9,3,14,6,7,9,4,6,1,2,0,3,1,1,3,1,0,17,3157,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,2,0,0
68300,Winchester,9307626,2/2/2018,14,15,15,13,13,14,13,13,17,54,48,60,50,53,55,45,59,52,37,36,36,37,38,38,39,33,26,7,4,5,9,9,8,2,8,7,12,7,12,14,14,14,7,12,9,4,3,4,4,5,5,1,2,7,10,2480,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0
68379,Logan Lucky,7600036,8/18/2017,11,13,12,8,12,12,7,13,15,55,50,60,47,56,56,46,57,58,31,37,29,29,32,30,34,33,27,4,4,5,2,4,4,3,6,6,6,5,7,4,6,5,3,8,13,3,2,4,1,2,3,1,3,4,93,3031,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,2,0,2
68391,Wish Upon,5467084,7/14/2017,7,5,5,11,7,7,6,6,9,37,34,37,43,37,36,43,38,42,31,32,25,37,35,31,36,30,26,3,3,3,4,3,3,3,2,4,6,4,4,8,7,6,7,6,2,2,0,1,3,2,1,1,2,0,20,2250,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,3,1,0
68392,"Nutcracker and the Four Realms, The",20352491,11/2/2018,26,17,19,33,34,26,24,28,25,79,74,72,85,85,78,80,81,76,40,34,34,44,47,38,41,45,47,5,3,3,9,7,5,5,4,7,12,4,7,19,17,12,11,11,18,5,1,3,8,9,6,4,5,1,33,3766,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,3,0,1
68418,American Assassin,14846778,9/15/2017,15,18,17,11,15,16,18,12,18,75,74,80,67,75,76,82,69,75,45,49,49,36,40,42,59,42,48,6,7,8,4,5,6,14,5,4,14,15,22,7,9,13,21,15,10,3,3,5,1,2,3,6,1,4,34,3154,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,1,1
68513,Just Getting Started,3201459,12/8/2017,4,2,4,2,5,4,4,3,4,42,37,49,32,43,43,45,38,43,33,33,29,32,38,28,48,40,23,1,1,1,0,1,0,3,2,1,4,2,5,2,4,4,4,3,6,1,0,0,0,2,1,1,0,0,5,2161,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0
68699,"Promise, The (2017)",4095718,4/21/2017,6,3,6,6,8,6,2,7,8,50,45,51,50,52,48,48,59,50,27,27,28,22,29,28,27,26,25,2,1,2,1,3,2,1,0,3,3,1,5,2,4,4,0,4,0,1,0,2,1,2,1,0,2,0,48,2251,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0
68767,Get Out,33377060,2/24/2017,20,21,19,22,18,18,29,21,20,60,65,60,60,54,55,76,61,67,41,39,37,43,41,35,51,45,36,6,5,4,8,6,5,10,2,7,8,7,7,11,8,6,21,11,2,4,3,3,5,4,3,8,5,2,99,2781,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,0,1
68807,Thank You for Your Service (2017),3817700,10/27/2017,7,5,5,8,9,8,4,4,12,50,47,52,46,52,51,47,46,55,32,38,31,28,31,34,28,31,18,2,1,2,2,2,2,2,0,1,4,2,5,3,5,5,2,3,0,1,1,2,1,0,1,0,2,2,78,2054,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,3,2,0,3
68827,Midnight Sun (2018),4003993,3/23/2018,8,4,9,13,8,10,3,8,4,44,42,43,55,42,42,47,50,46,30,31,25,39,28,29,32,35,15,2,1,2,5,2,2,1,0,4,3,2,2,7,3,3,2,5,0,2,0,1,3,2,2,0,3,0,16,2173,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,5,3,0,0
68845,Deadpool 2,125507153,5/18/2018,46,53,46,45,44,43,41,55,58,95,95,97,96,93,95,94,96,98,62,75,63,61,55,58,75,68,59,25,30,29,25,19,25,20,32,29,40,55,46,33,30,36,30,58,48,22,27,24,22,16,19,18,30,32,82,4349,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,1,0,0
68855,"Wrinkle in Time, A (2018)",33123609,3/9/2018,27,20,19,30,40,28,31,25,26,83,75,80,87,88,84,82,81,77,43,41,33,45,52,39,50,48,48,10,7,5,11,16,9,7,10,11,16,9,10,19,24,17,10,15,18,9,4,6,8,15,8,12,9,11,40,3980,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,4,2,0,0
68950,"Glass Castle, The",4678548,8/11/2017,11,4,8,12,18,13,8,9,12,51,46,50,50,56,56,46,42,45,28,27,27,28,31,29,25,26,32,2,0,0,4,4,3,0,1,0,3,0,1,6,6,5,0,1,1,2,0,0,3,3,2,0,1,1,49,1461,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,2,0,1
68969,Downsizing,7670130,12/22/2017,13,9,14,12,14,14,8,13,20,71,68,75,59,74,71,73,73,59,38,35,40,35,39,37,40,43,27,5,2,6,3,7,4,6,5,6,6,4,7,5,7,6,8,6,9,2,1,3,3,2,3,1,1,6,51,2668,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,1,1,0
68970,Mission: Impossible - Fallout,61236534,7/27/2018,30,24,35,18,33,29,25,28,54,89,89,94,83,88,90,91,87,88,42,51,50,29,35,37,52,47,61,10,10,14,4,8,9,8,17,11,12,15,17,4,11,12,10,15,18,9,8,12,3,8,8,7,9,16,97,4386,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,2,3,0,1
68974,"Everything, Everything",11727390,5/19/2017,12,5,8,26,13,9,27,14,9,43,43,38,59,42,41,54,48,33,32,28,25,47,32,26,47,37,39,3,1,1,11,3,2,10,1,3,6,6,1,16,7,4,16,5,6,2,0,0,9,2,1,6,1,4,47,2801,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,3,2,0,0
68997,12 Strong,15815025,1/19/2018,17,15,19,11,18,18,10,15,19,62,55,69,49,62,61,63,64,57,41,44,43,33,39,40,40,43,42,5,6,7,2,5,6,1,2,5,9,9,12,5,7,10,3,11,9,4,4,6,3,3,5,1,4,4,55,3002,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,2,0,0
69007,Robin Hood (2018),9195670,11/21/2018,22,22,23,19,23,24,21,19,19,86,88,89,84,82,87,89,83,77,37,41,35,39,34,35,46,39,29,8,11,10,4,4,8,8,6,6,8,11,12,5,5,9,9,7,6,3,3,5,2,2,4,2,1,6,16,2827,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,1,1,0
69027,Mortal Engines,7559850,12/14/2018,12,11,13,12,11,12,9,12,8,53,54,61,44,47,51,57,54,56,36,41,37,36,33,36,42,34,28,3,4,3,2,2,4,0,0,3,8,7,11,7,7,10,3,4,10,2,2,3,2,1,3,0,2,0,28,3103,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,5,0,0
69079,mother!,7534673,9/15/2017,17,11,13,23,22,17,21,14,20,65,60,62,66,70,62,64,72,66,39,28,35,43,45,39,37,38,37,6,2,6,7,9,6,7,6,7,10,4,9,11,14,9,9,13,14,3,1,1,5,5,3,3,2,2,67,2368,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,3,1,1
69085,Phoenix Forgotten,1816499,4/21/2017,3,2,3,3,3,2,3,3,3,26,28,29,27,21,25,29,28,25,29,29,30,28,29,27,33,28,41,1,2,1,1,0,0,2,2,2,1,2,2,1,0,1,1,2,4,0,0,0,1,0,0,0,1,0,36,1633,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,1,1,0
69124,"Possession of Hannah Grace, The",6401744,11/30/2018,3,5,2,5,3,3,7,2,2,46,47,48,48,43,43,55,50,46,38,35,38,45,36,39,45,37,20,4,3,4,7,4,4,4,4,6,7,6,8,9,5,6,9,8,4,1,1,0,2,1,1,2,1,0,10,2065,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,1,2
69126,Slender Man,11371866,8/10/2018,20,22,17,31,18,21,21,18,24,71,82,70,76,64,68,78,76,73,36,47,31,41,32,36,38,40,22,7,14,5,11,4,7,7,3,10,9,16,7,14,4,9,7,11,6,5,6,3,7,4,5,4,3,2,11,2358,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,3,0,1
69127,Sgt. Stubby: An American Hero,1180939,4/13/2018,1,1,1,2,2,1,2,1,0,27,37,27,23,26,28,27,27,27,33,40,34,32,26,33,36,34,22,1,1,1,0,2,1,1,3,1,3,1,3,2,4,3,1,2,3,0,0,0,0,1,0,0,1,0,80,1633,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,2,1,2
69146,"Bad Moms Christmas, A",16759161,11/1/2017,30,20,20,36,44,31,22,33,24,83,78,79,84,91,84,78,89,77,45,37,37,57,52,48,39,46,32,11,5,6,15,18,12,6,8,11,19,9,10,26,31,22,10,17,15,7,3,4,9,13,8,3,9,2,29,3615,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,2,0,2
69202,Gringo,2722420,3/9/2018,11,12,10,9,13,11,8,13,11,64,63,71,56,61,60,68,74,59,27,33,27,24,26,26,37,30,6,2,3,2,1,1,2,3,0,1,3,4,4,1,4,3,6,2,0,1,2,1,0,2,1,1,2,0,39,2404,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,0
69229,"Love, Simon",11756244,3/16/2018,10,8,5,20,12,11,6,12,7,52,49,42,68,55,52,46,58,42,31,31,23,45,28,27,31,44,20,4,4,1,11,4,5,1,1,6,5,5,2,15,5,6,1,10,2,2,2,1,7,1,2,2,3,0,91,2402,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,5,0,2
69232,Holmes & Watson,7420000,12/25/2018,12,11,15,8,10,14,7,9,5,70,68,79,63,64,73,58,68,63,38,41,40,36,36,38,34,43,30,5,6,7,4,3,6,2,1,4,7,7,9,4,6,7,3,6,7,2,1,3,1,1,2,0,2,0,9,2776,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,2,0,1,2
69299,Megan Leavey,3810867,6/9/2017,2,2,2,3,3,3,0,1,4,24,24,26,20,25,26,22,24,16,31,25,34,35,27,31,25,34,24,1,0,1,2,2,1,0,0,2,3,1,2,2,4,3,0,3,0,0,0,0,1,0,1,0,0,0,82,1956,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,4,1,0
69321,Death Wish (2018),13010267,3/2/2018,17,17,18,15,17,16,22,16,16,75,71,84,66,72,75,79,74,76,42,48,45,32,40,40,49,46,36,7,6,11,2,6,8,4,6,8,12,10,19,5,10,12,11,10,20,4,2,6,1,4,4,4,3,8,17,2847,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,4,0,1
69339,Goosebumps 2: Haunted Halloween,15802225,10/12/2018,21,21,19,22,23,21,15,23,29,81,84,77,84,83,78,86,90,83,39,49,34,42,38,38,42,40,37,6,8,5,8,7,7,3,9,6,11,13,9,14,10,10,10,12,19,5,6,2,5,6,4,3,5,7,44,3521,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,1,0
69353,Molly's Game,6856578,1/5/2018,7,5,6,5,9,6,8,4,13,40,36,47,28,41,40,48,35,46,31,33,30,24,34,28,33,37,34,2,1,2,1,3,2,1,3,1,5,2,5,3,7,5,6,4,4,1,1,1,0,3,1,2,1,4,80,1608,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,0,1
69354,Sicario: Day of the Soldado,19007566,6/29/2018,11,10,15,6,8,10,11,13,11,51,47,63,33,50,46,49,65,60,35,34,41,26,30,35,36,40,15,4,4,7,2,2,4,3,1,6,6,7,10,3,4,7,3,8,3,3,4,4,0,2,3,2,4,0,65,3055,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,2,1,0
69396,Detroit (2017),7125601,8/4/2017,15,15,16,14,15,13,21,15,18,61,60,69,50,57,57,82,60,58,34,34,35,32,33,27,52,44,17,4,4,6,2,4,4,12,0,2,6,5,8,3,5,4,16,6,2,3,3,4,2,3,2,7,4,0,84,3007,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,3,0,0
69498,Daddy's Home 2,29651193,11/10/2017,24,26,19,26,27,24,25,26,11,88,87,84,87,93,86,93,90,85,43,46,40,47,43,42,52,46,30,9,10,8,10,9,10,7,0,9,15,14,14,17,14,16,12,16,4,3,4,2,5,3,3,3,4,0,17,3575,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,1,0
69528,Unfriended: Dark Web,3653035,7/20/2018,4,4,3,7,3,5,5,2,3,42,50,44,47,32,39,53,48,23,31,31,30,38,29,31,40,27,23,2,2,2,4,2,2,3,2,2,3,4,3,6,2,4,5,3,0,0,0,1,1,0,0,3,0,0,58,1546,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,3,2,0,0
69550,It Comes at Night,5988370,6/9/2017,4,6,2,5,3,3,4,4,8,42,45,42,44,40,41,43,45,40,36,42,33,39,34,33,42,41,29,2,2,1,3,2,2,2,2,3,3,4,2,4,4,2,7,3,5,0,1,0,1,0,0,1,1,0,87,2533,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,4,1,0
69577,Proud Mary,11701440,1/12/2018,16,10,13,15,22,13,37,13,13,60,46,61,57,67,54,88,63,57,33,31,27,37,37,22,67,34,29,5,2,4,5,9,2,26,5,2,7,3,6,7,12,3,39,4,7,4,3,3,4,5,2,19,1,4,23,2125,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,1
69578,White Boy Rick,8860431,9/14/2018,13,14,17,9,11,15,13,8,9,63,66,72,53,57,62,69,64,58,39,42,41,34,36,37,45,39,35,5,6,6,3,5,6,7,3,4,9,13,9,5,8,9,14,9,5,2,2,3,1,1,2,4,2,0,59,2504,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,4,2,1,1
69653,Game Night,17005332,2/23/2018,14,11,14,16,15,15,11,11,22,74,74,77,69,72,75,70,73,73,40,41,35,40,45,39,40,47,28,5,8,4,4,7,6,1,6,5,10,13,7,7,13,13,2,6,7,3,3,3,2,4,4,1,1,2,82,3488,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,1,2
69768,"Nun, The (2018)",53807379,9/7/2018,35,38,30,47,34,34,40,40,24,81,89,76,89,78,78,90,84,77,41,48,40,44,36,37,44,55,25,15,19,14,20,12,14,15,5,22,24,29,23,32,19,22,25,35,12,11,16,8,16,9,9,15,17,3,27,3876,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,3,4,0,2
69778,"First Purge, The",17374280,7/4/2018,20,22,17,27,19,19,27,22,18,75,79,76,84,67,70,86,83,73,38,48,34,42,34,33,55,44,27,8,12,5,10,7,6,14,1,9,12,20,9,16,10,10,24,15,3,6,7,4,10,5,5,10,4,6,54,3031,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,2,0,0
69838,Samson,2256864,2/16/2018,6,5,6,5,6,6,4,7,3,37,38,49,26,29,37,43,38,29,29,30,27,30,31,28,30,35,14,1,1,1,0,2,1,0,4,0,2,1,2,1,2,2,0,0,4,1,1,0,0,1,1,1,1,0,23,1249,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0
69839,First Man,16006065,10/12/2018,17,14,20,10,18,18,13,13,25,66,63,72,53,66,66,64,63,71,40,40,45,33,35,43,38,32,37,7,6,9,3,7,8,5,4,4,9,8,12,5,8,11,6,6,9,4,3,6,1,4,5,2,3,1,89,3640,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,1,0
69851,Suburbicon,2840246,10/27/2017,7,4,8,4,8,7,3,6,9,54,52,62,41,52,55,53,55,47,36,42,37,31,34,36,41,36,23,3,3,3,1,3,3,2,2,2,5,6,6,4,4,5,2,7,2,2,2,2,1,2,1,2,3,2,26,2046,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,3,2,0,3
69872,Den of Thieves,15206108,1/19/2018,11,11,13,9,11,10,20,12,8,53,55,66,38,46,51,66,54,51,37,42,38,36,34,30,62,40,35,4,7,6,3,2,3,8,4,6,7,9,8,5,5,5,14,7,4,2,2,2,2,1,2,3,2,0,41,2432,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,0
69876,"Girl in the Spider's Web: A New Dragon Tattoo Story, The",7810112,11/9/2018,10,7,10,9,12,10,8,9,13,69,71,71,63,69,70,69,63,73,33,33,34,29,32,34,33,29,25,3,3,3,3,4,3,3,0,3,9,8,12,7,8,9,12,6,12,1,0,2,1,1,1,2,1,2,41,2929,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,3,1,0
69893,Skyscraper,24905015,7/13/2018,27,28,29,22,26,26,26,31,17,77,79,83,68,73,77,82,77,70,43,42,44,35,46,39,55,44,53,7,8,8,4,7,8,6,6,5,13,11,16,10,11,14,15,8,8,6,8,7,5,6,7,10,3,5,50,3782,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,3,1,0
69899,Venom (2018),80255756,10/5/2018,43,45,49,42,36,41,45,51,39,83,88,90,82,74,81,85,87,86,59,71,63,54,50,55,60,71,61,27,39,35,18,17,25,28,35,31,36,49,48,27,22,32,44,42,41,22,28,28,20,13,21,23,25,22,30,4250,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,3,0,1
69911,"Darkest Minds, The",5842609,8/3/2018,10,13,9,15,8,9,11,10,22,49,47,45,57,49,43,68,49,61,33,41,31,39,28,30,38,37,32,2,3,2,5,2,2,3,3,2,5,6,3,10,4,5,6,3,3,2,4,1,4,1,1,5,1,5,18,3127,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,4,1,0
69962,Action Point,2390164,6/1/2018,6,7,5,6,6,5,8,7,3,40,51,47,35,29,38,39,47,38,34,36,35,33,30,33,35,31,51,1,2,2,1,0,2,1,0,0,3,4,5,4,1,4,1,2,5,0,0,0,0,0,0,0,0,0,17,2032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,3,1,0
69965,"Quiet Place, A",50203562,4/6/2018,16,14,14,17,19,17,10,19,11,64,62,65,66,63,64,59,68,60,41,49,37,44,42,38,47,52,34,8,9,7,10,7,8,5,4,13,11,11,10,15,10,11,7,16,11,4,6,3,5,5,4,4,8,0,95,3508,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,3,0,1
69990,Home Again (2017),8567881,9/8/2017,15,10,10,16,23,16,14,13,13,72,63,69,70,83,74,69,71,71,32,21,22,40,43,32,29,32,35,7,3,3,6,14,8,3,11,5,10,4,7,8,19,11,5,10,13,3,0,1,4,6,3,0,2,4,31,2940,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,0
